#src dst src_tor dst_tor start_time flow_size compute_time stage_index
1572 884 46 24 6502002228 1367187500 1009615385 52
884 1828 24 54 6502002228 1367187500 1009615385 52
1828 580 54 15 6502002228 1367187500 1009615385 52
580 1652 15 48 6502002228 1367187500 1009615385 52
1653 1669 48 49 6502002228 1367187500 1009615385 53
1669 501 49 12 6502002228 1367187500 1009615385 53
501 2037 12 60 6502002228 1367187500 1009615385 53
2037 1573 60 46 6502002228 1367187500 1009615385 53
1573 885 46 24 6502002228 1367187500 1009615385 53
885 1829 24 54 6502002228 1367187500 1009615385 53
1829 581 54 15 6502002228 1367187500 1009615385 53
581 1653 15 48 6502002228 1367187500 1009615385 53
1654 1670 48 49 6502002228 1367187500 1009615385 54
1670 502 49 12 6502002228 1367187500 1009615385 54
502 2038 12 60 6502002228 1367187500 1009615385 54
2038 1574 60 46 6502002228 1367187500 1009615385 54
1574 886 46 24 6502002228 1367187500 1009615385 54
886 1830 24 54 6502002228 1367187500 1009615385 54
1830 582 54 15 6502002228 1367187500 1009615385 54
582 1654 15 48 6502002228 1367187500 1009615385 54
1655 1671 48 49 6502002228 1367187500 1009615385 55
